,TICKER,YEAR,CODE,SECTOR,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
217,GT,1984,RR,Consumer Cyclical,278200,205200,323600,457800,490600,1147000,711200,834400,379600,286600,335200,500600,544400,958000,204800,281600,598000,1382200,531800,716600,351200,1141000,221800,261000,243800,542600,337600,556400,602000,757200,618000,389800,526600,121600,4196000,436200,897800,572400,130800,511600,454600,493600,248600,376200,279400,282600,643400,361800,268600,169800,512600,405400,414800,396000,735200,786800,911200,378000,1648800,751800,
218,T,1984,RR,Communication Services,882000,2452800,1099200,2667600,2679600,1186800,645600,1424400,387600,697200,1156800,945600,1153200,2437200,1532400,1105200,2139600,2269200,918000,4645200,2960400,3832800,1412400,1432800,1582800,1681200,2248800,1880400,1656000,2364000,2061600,1171200,1527600,607200,708000,2053200,2473200,2316000,1629600,1586400,1113600,1538400,2275200,2329200,3546000,2065200,1332000,1128000,1030800,1162800,874800,556800,1146000,698400,1358400,1278000,1268400,2233200,3314400,1642800,
219,PG,1984,RR,Consumer Staples,1494400,3166400,1051200,1584000,4012800,2204800,5646400,9358400,3092800,4651200,4748800,5334400,3841600,4144000,2811200,2516800,5176000,11091200,2652800,3673600,5739200,5190400,3259200,1692800,4064000,2950400,3132800,4350400,1289600,5990400,5872000,2832000,2563200,923200,3548800,2825600,3340800,4049600,2915200,2380800,2278400,4323200,5414400,3558400,2233600,2512000,2152000,4305600,3310400,1456000,2494400,2473600,2441600,2096000,1988800,2192000,3134400,6572800,8409600,5862400,
220,UTX,1984,RR,Industrials,3700800,2316000,1491200,1864800,2202400,2303200,780800,1348000,1280800,1656000,1574400,2617600,3184800,2988800,1653600,3028800,3137600,4506400,1629600,1236000,2756000,2295200,1623200,1774400,2846400,2542400,4100800,7673600,3104000,2898400,4299200,2239200,1220000,2358400,1549600,1457600,2354400,2646400,1863200,2485600,1220800,1108000,1279200,1984000,1456800,1087200,1117600,3956000,2430400,1017600,1514400,1776800,760000,1210400,1517600,4336000,1715200,1619200,4781600,3596000,
221,IP,1984,RR,Consumer Cyclical,1654800,489100,405600,943400,370700,1127100,1065900,766500,369000,489100,1193200,811600,854100,369900,273300,529700,1020000,1344900,526800,678500,576300,589700,688300,364200,744600,865100,2286300,800200,1297100,1196100,1212700,3806900,779500,779100,652200,488300,963700,1113700,996100,443700,388500,303300,390100,657400,635100,538200,668800,588500,566200,1286100,434800,591700,1537200,931600,693100,3124300,871200,857400,720300,1507600,
222,FL,1984,RR,Consumer Cyclical,146400,64000,583600,160000,288800,124400,21600,106000,46800,1084800,734800,279600,115600,529600,204400,149200,654000,764000,214000,166800,208800,832400,247600,711600,456400,33600,178400,309600,192800,429600,214400,516000,570800,48000,75600,140400,326800,154000,158800,367200,74800,140800,150800,216800,446800,211600,103200,171600,155600,136000,220800,61600,81600,101600,128800,75600,164000,77600,582800,278800,
223,MMM,1980,DR,Industrials,889600,1404800,574400,533600,1979200,830400,924800,995200,640800,1102400,1027200,1519200,692000,1223200,947200,324000,906400,588800,751200,788000,492800,1701600,628000,745600,1151200,468000,840000,732800,880800,569600,741600,1163200,595200,648000,377600,326400,783200,1229600,832800,515200,1352800,819200,720800,698400,812800,1511200,872000,547200,792000,727200,643200,1425600,961600,2416800,1623200,627200,858400,698400,691200,575200,
224,CVX,1980,DR,Energy,1608800,1647200,1235200,1373600,1252800,838400,1105600,1783200,1861600,2812800,1643200,2023200,965600,1553600,1063200,714400,1514400,1076000,1275200,1204000,949600,931200,517600,809600,935200,1049600,812000,1176000,2040000,1334400,504000,2088800,726400,876800,493600,1824000,2204000,1907200,1081600,1558400,1296000,1108800,997600,712800,834400,1129600,2124800,1773600,1366400,1394400,1140800,1123200,1958400,1555200,1350400,1192000,1661600,1295200,582400,1232800,
225,BTI,1980,DR,Consumer Discretionary,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
226,GIS,1980,DR,Consumer Staples,572800,321200,1266000,462400,501200,1393600,170000,1895200,634800,394800,905600,1204000,1469200,603600,758800,282400,495200,557200,712400,681200,1178800,429600,1596800,2295600,1647200,2392400,785600,756800,487600,510800,766400,2530000,1335600,1142000,704400,1575600,1819600,1388000,8174800,4891600,2127200,1324000,1631600,1984000,1078000,1831200,1442000,422000,398400,485600,2499200,1174800,1086000,360000,2493200,942400,1678400,1060800,1105200,1690000,
227,DD,1980,DR,Materials,655700,587600,723300,391400,453300,593100,451600,428900,330700,306200,619800,500300,672100,473500,991000,422600,1132400,590100,573700,1264600,1053000,1709200,1715700,1565600,908600,495300,426300,666600,625500,436300,763400,1499400,1105900,488900,664700,678600,801100,1328100,769700,609500,927100,607600,458400,522900,313500,540000,704400,385700,531100,596200,442800,483900,782100,573000,784900,716400,1145700,453300,368600,241700,
228,GE,1980,DR,Industrials,10907500,11356800,9389900,4522700,8236800,7832400,5221600,16423600,7023700,5755700,7018700,8077000,26287800,7278300,8855800,5980400,15120700,7108600,12460000,4682400,5251500,10198600,7627700,9265100,11561400,11920800,11261900,8047100,5266500,5411300,15120700,21485500,9934000,7582800,6195000,6624300,6304800,14911100,23227700,14012500,32273200,28154800,12494900,22199400,15435200,13608100,12035700,10418300,13393500,14581600,5900500,10438200,10153700,8351600,8027100,9295100,10028900,11177000,6364800,6519500,
229,AA,1980,DR,Materials,428700,364700,177700,253600,451400,206300,265600,1455400,279600,342100,486000,237700,402100,278900,320200,169700,294200,341500,419400,609800,270900,442600,184300,209700,271600,266200,213700,225700,165000,289600,231700,1216400,398700,573900,281600,282200,414100,483300,460600,611200,425400,643100,358800,140400,243600,305600,842900,121000,307600,464000,366700,436700,218300,351500,522500,302200,495300,337500,414700,1041900,
230,IBM,1980,DR,Information Technology,2275600,3675600,2190800,2560800,2769200,2665600,2072000,2420400,1912400,1988800,2954400,2792000,4680000,4740000,4416000,1478400,2873200,1394800,3717200,2231200,1889200,2516800,1756800,1807200,1856400,975200,1947600,1536400,1576400,2159200,1518400,4428000,2395600,1749200,1409600,1244400,4296000,5276000,3612400,3044000,3418400,2577200,1931200,1511200,2059200,1882000,2110800,1613200,2004000,2468400,2240000,2234800,1920000,2826800,3502000,1950400,2897200,2434800,1346400,1830400,
231,NAV,1980,DR,Industrials,2700,13000,2800,6500,13300,4000,4000,10400,9200,10000,9900,8300,5700,8000,8100,2800,6800,16200,8300,8900,2400,4500,3400,2100,28800,2400,2400,2000,3100,5300,4500,8800,4400,4100,3300,2700,3500,3700,4300,16600,2600,7200,6500,3200,4600,4600,3500,4300,3900,4900,4200,4100,7300,5400,3600,3600,5100,6900,12100,10600,
232,MRK,1980,DR,Health Care,2523600,2458800,3092400,4100400,2811600,3769200,2844000,2811600,1551600,3722400,3394800,1116000,1087200,1706400,2170800,831600,1036800,1137600,2232000,1702800,2120400,1083600,1792800,2138400,3110400,1818000,1810800,1418400,1191600,1886400,1749600,6598800,1638000,1382400,2300400,1648800,2498400,1710000,1710000,1310400,2062800,1555200,1753200,1180800,867600,2001600,2239200,1101600,1512000,3704400,1173600,1522800,3589200,1760400,2203200,2001600,3596400,1400400,1263600,907200,
233,GT,1980,DR,Consumer Cyclical,258400,163400,366200,130800,370400,164000,111600,215200,552400,231400,247400,245600,196000,360200,272000,81000,204200,152200,395000,278800,199800,160200,164400,491800,251800,210400,134600,65400,475800,279800,196200,465000,370200,370000,331200,313000,246400,398200,169000,132200,147200,176800,455800,161200,268800,178600,116200,119800,400200,118200,105800,148800,120800,83800,221000,110600,276200,157600,131600,93600,
234,PG,1980,DR,Consumer Staples,2550400,4086400,8473600,3392000,4400000,1769600,3939200,2809600,2665600,2812800,3190400,3420800,1852800,2576000,1417600,1612800,2208000,4233600,2809600,2544000,1446400,1600000,1689600,1424000,1104000,1116800,768000,2572800,1436800,2252800,2835200,3776000,4905600,1641600,1644800,704000,1987200,2537600,2521600,1849600,1913600,2115200,4316800,3155200,5513600,1689600,2275200,844800,2572800,1670400,4246400,2073600,3376000,2009600,1721600,2115200,1980800,2739200,1788800,1580800,
235,UTX,1980,DR,Industrials,4260800,1857600,1968000,1601600,1446400,1724800,1312000,1952000,3108800,1752000,1464000,2912000,1712000,2568000,2156800,1392000,1193600,2339200,1411200,1268800,1124800,7089600,1678400,3382400,1000000,1654400,1707200,1809600,1248000,1611200,1564800,12936000,5614400,1585600,1569600,2497600,3184000,3388800,3892800,1569600,1731200,2737600,2256000,2052800,1356800,862400,1113600,617600,984000,1025600,1427200,1238400,1211200,601600,1404800,928000,2144000,851200,686400,1041600,
236,IP,1980,DR,Consumer Cyclical,271300,315900,250200,117200,224700,266800,300100,232000,202300,749500,243300,374700,270100,425800,326900,91600,496000,484200,1125100,320800,171100,349600,192600,161000,161000,1209900,440000,239300,94000,293200,186100,444900,294000,794900,198300,417300,184100,447300,472900,271700,276600,317500,390100,313100,251400,276600,544700,360500,481800,599400,433500,1321000,744200,458700,438400,186100,239300,134200,382000,91200,
237,FL,1980,DR,Consumer Cyclical,158400,285600,836800,85600,192400,66000,144800,191600,53600,260000,150400,80800,68800,95200,93600,269200,585600,51600,78800,185600,224400,63600,57200,134800,89200,63600,48400,69200,52000,62000,42800,102400,98400,173600,166000,106400,339600,467600,214800,72000,112400,192000,608000,78000,4156800,309600,205600,92400,142800,55600,61600,74400,310400,183200,199600,139200,80400,256400,39600,82000,
